A0HKT	brca	lusc	-2.07944154167984	0.125
A1ENT	brca	thca	-2.07944154167984	0.125
A18NN	brca	kric	-2.07944154167984	0.125
A0B7N	brca	hnsc	-2.07944154167984	0.125
A1N6N	brca	kric	-2.07944154167984	0.125
A18UN	brca	hnsc	-2.07944154167984	0.125
A1FCT	brca	thca	-2.07944154167984	0.125
A18LT	brca	thca	-2.07944154167984	0.125
A2C9N	brca	luad	-2.07944154167984	0.125
A0CEN	brca	luad	-2.07944154167984	0.125
A18PT	brca	hnsc	-2.07944154167984	0.125
A03RT	brca	hnsc	-2.07944154167984	0.125
A2FBN	brca	hnsc	-2.07944154167984	0.125
A08FT	brca	kric	-2.07944154167984	0.125
A082T	brca	kric	-2.07944154167984	0.125
A1NGN	brca	lusc	-2.07944154167984	0.125
A03YT	brca	thca	-2.07944154167984	0.125
A1F0T	brca	thca	-2.07944154167984	0.125
A08CT	brca	brca	-2.07944154167984	0.125
A1RDT	brca	lusc	-2.07944154167984	0.125
A0BJT	brca	kric	-2.07944154167984	0.125
A0DZN	brca	coad	-2.07944154167984	0.125
A0DTT	brca	hnsc	-2.07944154167984	0.125
A18MN	brca	coad	-2.07944154167984	0.125
A03MT	brca	thca	-2.07944154167984	0.125
A08LT	brca	lusc	-2.07944154167984	0.125
A07GT	brca	hnsc	-2.07944154167984	0.125
A1FMT	brca	thca	-2.07944154167984	0.125
A1FMN	brca	thca	-2.07944154167984	0.125
A1ETN	brca	hnsc	-2.07944154167984	0.125
A18QT	brca	coad	-2.07944154167984	0.125
A204N	brca	lusc	-2.07944154167984	0.125
A13GN	brca	hnsc	-2.07944154167984	0.125
A0DCN	brca	prad	-2.07944154167984	0.125
A07LT	brca	hnsc	-2.07944154167984	0.125
A1F8T	brca	brca	-2.07944154167984	0.125
A06TT	brca	thca	-2.07944154167984	0.125
A06YT	brca	hnsc	-2.07944154167984	0.125
A0BCN	brca	thca	-2.07944154167984	0.125
A04CT	brca	luad	-2.07944154167984	0.125
A04NT	brca	thca	-2.07944154167984	0.125
A0DON	brca	hnsc	-2.07944154167984	0.125
A1FRN	brca	hnsc	-2.07944154167984	0.125
A1FBT	brca	kric	-2.07944154167984	0.125
A0DDT	brca	thca	-2.07944154167984	0.125
A1RFT	brca	prad	-2.07944154167984	0.125
A03PT	brca	coad	-2.07944154167984	0.125
A1FDN	brca	coad	-2.07944154167984	0.125
A18RN	brca	hnsc	-2.07944154167984	0.125
A041T	brca	thca	-2.07944154167984	0.125
A04WT	brca	hnsc	-2.07944154167984	0.125
A13FN	brca	hnsc	-2.07944154167984	0.125
