A0BCT	brca	luad	-2.07944154167984	0.125
A04YT	brca	kric	-2.07944154167984	0.125
A209T	brca	kric	-2.07944154167984	0.125
A13GT	brca	lusc	-2.07944154167984	0.125
A06UT	brca	thca	-2.07944154167984	0.125
A1N9T	brca	lusc	-2.07944154167984	0.125
A0DQN	brca	thca	-2.07944154167984	0.125
A049T	brca	kric	-2.07944154167984	0.125
A1EOT	brca	kric	-2.07944154167984	0.125
A18NT	brca	luad	-2.07944154167984	0.125
A0B5T	brca	brca	-2.07944154167984	0.125
A0BVN	brca	luad	-2.07944154167984	0.125
A0DTN	brca	coad	-2.07944154167984	0.125
A15MN	brca	hnsc	-2.07944154167984	0.125
A1N4T	brca	coad	-2.07944154167984	0.125
A1F2N	brca	kric	-2.07944154167984	0.125
A1EVN	brca	brca	-2.07944154167984	0.125
A1ETT	brca	thca	-2.07944154167984	0.125
A04AT	brca	prad	-2.07944154167984	0.125
A1EUN	brca	kric	-2.07944154167984	0.125
A0BVT	brca	brca	-2.07944154167984	0.125
A1FBN	brca	kric	-2.07944154167984	0.125
A079T	brca	kric	-2.07944154167984	0.125
A0B2N	brca	prad	-2.07944154167984	0.125
A03NT	brca	kric	-2.07944154167984	0.125
A04JT	brca	kric	-2.07944154167984	0.125
A0BTN	brca	prad	-2.07944154167984	0.125
A1LBT	brca	hnsc	-2.07944154167984	0.125
A084T	brca	prad	-2.07944154167984	0.125
A0H7N	brca	kric	-2.07944154167984	0.125
A03OT	brca	kric	-2.07944154167984	0.125
A0HAN	brca	kric	-2.07944154167984	0.125
A18SN	brca	prad	-2.07944154167984	0.125
A1EWN	brca	brca	-2.07944154167984	0.125
A06NT	brca	brca	-2.07944154167984	0.125
A04HT	brca	luad	-2.07944154167984	0.125
A086T	brca	kric	-2.07944154167984	0.125
A06QT	brca	brca	-2.07944154167984	0.125
A06OT	brca	luad	-2.07944154167984	0.125
A1RDN	brca	hnsc	-2.07944154167984	0.125
A07WT	brca	kric	-2.07944154167984	0.125
A0DQT	brca	kric	-2.07944154167984	0.125
A1FEN	brca	kric	-2.07944154167984	0.125
A0DKT	brca	lusc	-2.07944154167984	0.125
A18MT	brca	kric	-2.07944154167984	0.125
A209N	brca	lusc	-2.07944154167984	0.125
A0DVT	brca	thca	-2.07944154167984	0.125
A085T	brca	kric	-2.07944154167984	0.125
A1NAT	brca	brca	-2.07944154167984	0.125
A2FMN	brca	prad	-2.07944154167984	0.125
A1LHN	brca	hnsc	-2.07944154167984	0.125
A1N9N	brca	kric	-2.07944154167984	0.125
A0BMT	brca	kric	-2.07944154167984	0.125
A0BSN	brca	kric	-2.07944154167984	0.125
A08BT	brca	prad	-2.07944154167984	0.125
A18LN	brca	kric	-2.07944154167984	0.125
A0BAT	brca	luad	-2.07944154167984	0.125
5344T	coad	lusc	-2.07944154167984	0.125
6299T	coad	hnsc	-2.07944154167984	0.125
6586T	coad	luad	-2.07944154167984	0.125
6598N	coad	prad	-2.07944154167984	0.125
6460T	coad	kric	-2.07944154167984	0.125
6141T	coad	lusc	-2.07944154167984	0.125
5665N	coad	kric	-2.07944154167984	0.125
6719T	coad	coad	-2.07944154167984	0.125
6171T	coad	luad	-2.07944154167984	0.125
2682N	coad	kric	-2.07944154167984	0.125
A1D7T	coad	coad	-2.07944154167984	0.125
3697N	coad	kric	-2.07944154167984	0.125
6626T	coad	kric	-2.07944154167984	0.125
6533T	coad	thca	-2.07944154167984	0.125
6294T	coad	brca	-2.07944154167984	0.125
A50VT	coad	prad	-2.07944154167984	0.125
2675N	coad	brca	-2.07944154167984	0.125
3779T	coad	prad	-2.07944154167984	0.125
6548T	coad	kric	-2.07944154167984	0.125
6627T	coad	kric	-2.07944154167984	0.125
A01XT	coad	brca	-2.07944154167984	0.125
3713T	coad	kric	-2.07944154167984	0.125
5407T	coad	kric	-2.07944154167984	0.125
6888T	coad	prad	-2.07944154167984	0.125
6929T	coad	prad	-2.07944154167984	0.125
6924T	coad	kric	-2.07944154167984	0.125
6569T	coad	kric	-2.07944154167984	0.125
3660T	coad	prad	-2.07944154167984	0.125
5667N	coad	lusc	-2.07944154167984	0.125
A1DBT	coad	brca	-2.07944154167984	0.125
A28KT	coad	kric	-2.07944154167984	0.125
5537T	coad	kric	-2.07944154167984	0.125
6603T	coad	kric	-2.07944154167984	0.125
5662N	coad	brca	-2.07944154167984	0.125
3511T	coad	coad	-2.07944154167984	0.125
5403T	coad	thca	-2.07944154167984	0.125
6197T	coad	kric	-2.07944154167984	0.125
A566T	coad	kric	-2.07944154167984	0.125
2685T	coad	prad	-2.07944154167984	0.125
6652T	coad	kric	-2.07944154167984	0.125
3496T	coad	hnsc	-2.07944154167984	0.125
5862T	coad	kric	-2.07944154167984	0.125
6920T	coad	thca	-2.07944154167984	0.125
4616T	coad	hnsc	-2.07944154167984	0.125
5541T	coad	kric	-2.07944154167984	0.125
4315T	coad	kric	-2.07944154167984	0.125
5665T	coad	brca	-2.07944154167984	0.125
5913T	coad	kric	-2.07944154167984	0.125
A28AT	coad	thca	-2.07944154167984	0.125
5349T	coad	kric	-2.07944154167984	0.125
6293T	coad	kric	-2.07944154167984	0.125
4323T	coad	brca	-2.07944154167984	0.125
6901T	coad	kric	-2.07944154167984	0.125
6854T	coad	brca	-2.07944154167984	0.125
6138T	coad	lusc	-2.07944154167984	0.125
3496N	coad	kric	-2.07944154167984	0.125
A1D0T	coad	luad	-2.07944154167984	0.125
4077T	hnsc	prad	-2.07944154167984	0.125
5355T	hnsc	kric	-2.07944154167984	0.125
6017T	hnsc	kric	-2.07944154167984	0.125
6935N	hnsc	kric	-2.07944154167984	0.125
6020T	hnsc	kric	-2.07944154167984	0.125
6936N	hnsc	kric	-2.07944154167984	0.125
5363T	hnsc	kric	-2.07944154167984	0.125
6228T	hnsc	prad	-2.07944154167984	0.125
5556T	hnsc	kric	-2.07944154167984	0.125
6934N	hnsc	kric	-2.07944154167984	0.125
7252N	hnsc	coad	-2.07944154167984	0.125
7424N	hnsc	brca	-2.07944154167984	0.125
6956N	hnsc	kric	-2.07944154167984	0.125
7372T	hnsc	kric	-2.07944154167984	0.125
5979T	hnsc	luad	-2.07944154167984	0.125
5324T	hnsc	lusc	-2.07944154167984	0.125
7065T	hnsc	kric	-2.07944154167984	0.125
7382T	hnsc	kric	-2.07944154167984	0.125
5973T	hnsc	luad	-2.07944154167984	0.125
5358T	hnsc	kric	-2.07944154167984	0.125
6961T	hnsc	hnsc	-2.07944154167984	0.125
5333T	hnsc	prad	-2.07944154167984	0.125
7068T	hnsc	lusc	-2.07944154167984	0.125
6825T	hnsc	kric	-2.07944154167984	0.125
7177N	hnsc	prad	-2.07944154167984	0.125
6488T	hnsc	kric	-2.07944154167984	0.125
5247T	hnsc	kric	-2.07944154167984	0.125
6959N	hnsc	kric	-2.07944154167984	0.125
6011T	hnsc	prad	-2.07944154167984	0.125
5557T	hnsc	kric	-2.07944154167984	0.125
4728T	hnsc	kric	-2.07944154167984	0.125
4729T	hnsc	kric	-2.07944154167984	0.125
6989T	hnsc	prad	-2.07944154167984	0.125
6219T	hnsc	kric	-2.07944154167984	0.125
6221T	hnsc	kric	-2.07944154167984	0.125
7089T	hnsc	kric	-2.07944154167984	0.125
6988T	hnsc	coad	-2.07944154167984	0.125
7067T	hnsc	kric	-2.07944154167984	0.125
6021T	hnsc	hnsc	-2.07944154167984	0.125
7245T	hnsc	kric	-2.07944154167984	0.125
5440T	hnsc	prad	-2.07944154167984	0.125
8635T	hnsc	prad	-2.07944154167984	0.125
5323T	hnsc	prad	-2.07944154167984	0.125
6229T	hnsc	kric	-2.07944154167984	0.125
5432T	hnsc	prad	-2.07944154167984	0.125
4075T	hnsc	kric	-2.07944154167984	0.125
5332T	hnsc	kric	-2.07944154167984	0.125
5153T	hnsc	hnsc	-2.07944154167984	0.125
5334T	hnsc	hnsc	-2.07944154167984	0.125
7440N	hnsc	kric	-2.07944154167984	0.125
5629T	hnsc	kric	-2.07944154167984	0.125
7245N	hnsc	kric	-2.07944154167984	0.125
6951T	hnsc	kric	-2.07944154167984	0.125
5978T	hnsc	brca	-2.07944154167984	0.125
7097N	hnsc	kric	-2.07944154167984	0.125
7086T	hnsc	thca	-2.07944154167984	0.125
6470T	hnsc	lusc	-2.07944154167984	0.125
3427T	kric	brca	-2.07944154167984	0.125
6030N	kric	thca	-2.07944154167984	0.125
6030T	kric	prad	-2.07944154167984	0.125
5451T	kric	prad	-2.07944154167984	0.125
3308T	kric	kric	-2.07944154167984	0.125
4343T	kric	kric	-2.07944154167984	0.125
5988N	kric	luad	-2.07944154167984	0.125
3436T	kric	kric	-2.07944154167984	0.125
4345T	kric	kric	-2.07944154167984	0.125
4690T	kric	brca	-2.07944154167984	0.125
5455T	kric	hnsc	-2.07944154167984	0.125
5452N	kric	kric	-2.07944154167984	0.125
5690T	kric	thca	-2.07944154167984	0.125
5454T	kric	kric	-2.07944154167984	0.125
6033T	kric	prad	-2.07944154167984	0.125
5701T	kric	kric	-2.07944154167984	0.125
3335T	kric	kric	-2.07944154167984	0.125
5462N	kric	luad	-2.07944154167984	0.125
5712N	kric	kric	-2.07944154167984	0.125
5982N	kric	kric	-2.07944154167984	0.125
4700N	kric	kric	-2.07944154167984	0.125
4161T	kric	kric	-2.07944154167984	0.125
3450T	kric	coad	-2.07944154167984	0.125
4710T	kric	kric	-2.07944154167984	0.125
3923T	kric	luad	-2.07944154167984	0.125
4643T	kric	lusc	-2.07944154167984	0.125
4634T	kric	luad	-2.07944154167984	0.125
5591T	kric	thca	-2.07944154167984	0.125
5584N	kric	kric	-2.07944154167984	0.125
4173T	kric	hnsc	-2.07944154167984	0.125
4697T	kric	kric	-2.07944154167984	0.125
4701T	kric	kric	-2.07944154167984	0.125
3433T	kric	coad	-2.07944154167984	0.125
5985N	kric	prad	-2.07944154167984	0.125
5453N	kric	prad	-2.07944154167984	0.125
5552N	kric	prad	-2.07944154167984	0.125
4176T	kric	prad	-2.07944154167984	0.125
4863N	kric	prad	-2.07944154167984	0.125
5678N	kric	kric	-2.07944154167984	0.125
4164T	kric	kric	-2.07944154167984	0.125
6088N	kric	luad	-2.07944154167984	0.125
5584T	kric	kric	-2.07944154167984	0.125
4714T	kric	kric	-2.07944154167984	0.125
3374T	kric	hnsc	-2.07944154167984	0.125
3306T	kric	prad	-2.07944154167984	0.125
4621T	kric	kric	-2.07944154167984	0.125
4712N	kric	kric	-2.07944154167984	0.125
5672T	kric	kric	-2.07944154167984	0.125
5706N	kric	kric	-2.07944154167984	0.125
5697N	kric	kric	-2.07944154167984	0.125
3362T	kric	kric	-2.07944154167984	0.125
3372T	kric	thca	-2.07944154167984	0.125
5581T	kric	prad	-2.07944154167984	0.125
3444T	kric	luad	-2.07944154167984	0.125
4696T	kric	kric	-2.07944154167984	0.125
5681T	kric	kric	-2.07944154167984	0.125
