A0HKT	brca	coad	-2.07944154167984	0.125
A1ENT	brca	hnsc	-2.07944154167984	0.125
A18NN	brca	hnsc	-2.07944154167984	0.125
A0B7N	brca	kric	-2.07944154167984	0.125
A1N6N	brca	luad	-2.07944154167984	0.125
A18UN	brca	lusc	-2.07944154167984	0.125
A1FCT	brca	hnsc	-2.07944154167984	0.125
A18LT	brca	thca	-2.07944154167984	0.125
A2C9N	brca	kric	-2.07944154167984	0.125
A0CEN	brca	hnsc	-2.07944154167984	0.125
A18PT	brca	brca	-2.07944154167984	0.125
A03RT	brca	brca	-2.07944154167984	0.125
A2FBN	brca	prad	-2.07944154167984	0.125
A08FT	brca	kric	-2.07944154167984	0.125
A082T	brca	luad	-2.07944154167984	0.125
A1NGN	brca	coad	-2.07944154167984	0.125
A03YT	brca	brca	-2.07944154167984	0.125
A1F0T	brca	prad	-2.07944154167984	0.125
A08CT	brca	brca	-2.07944154167984	0.125
A1RDT	brca	brca	-2.07944154167984	0.125
A0BJT	brca	brca	-2.07944154167984	0.125
A0DZN	brca	luad	-2.07944154167984	0.125
A0DTT	brca	luad	-2.07944154167984	0.125
A18MN	brca	coad	-2.07944154167984	0.125
A03MT	brca	brca	-2.07944154167984	0.125
A08LT	brca	coad	-2.07944154167984	0.125
A07GT	brca	luad	-2.07944154167984	0.125
A1FMT	brca	kric	-2.07944154167984	0.125
A1FMN	brca	luad	-2.07944154167984	0.125
A1ETN	brca	luad	-2.07944154167984	0.125
A18QT	brca	coad	-2.07944154167984	0.125
A204N	brca	prad	-2.07944154167984	0.125
A13GN	brca	hnsc	-2.07944154167984	0.125
A0DCN	brca	kric	-2.07944154167984	0.125
A07LT	brca	hnsc	-2.07944154167984	0.125
A1F8T	brca	kric	-2.07944154167984	0.125
A06TT	brca	brca	-2.07944154167984	0.125
A06YT	brca	brca	-2.07944154167984	0.125
A0BCN	brca	luad	-2.07944154167984	0.125
A04CT	brca	luad	-2.07944154167984	0.125
A04NT	brca	hnsc	-2.07944154167984	0.125
A0DON	brca	lusc	-2.07944154167984	0.125
A1FRN	brca	luad	-2.07944154167984	0.125
A1FBT	brca	brca	-2.07944154167984	0.125
A0DDT	brca	luad	-2.07944154167984	0.125
A1RFT	brca	brca	-2.07944154167984	0.125
A03PT	brca	brca	-2.07944154167984	0.125
A1FDN	brca	lusc	-2.07944154167984	0.125
A18RN	brca	brca	-2.07944154167984	0.125
A041T	brca	prad	-2.07944154167984	0.125
A04WT	brca	brca	-2.07944154167984	0.125
A13FN	brca	luad	-2.07944154167984	0.125
A0DPN	brca	hnsc	-2.07944154167984	0.125
A1F6T	brca	lusc	-2.07944154167984	0.125
A203T	brca	luad	-2.07944154167984	0.125
A1FJN	brca	luad	-2.07944154167984	0.125
A0B7T	brca	hnsc	-2.07944154167984	0.125
3655T	coad	brca	-2.07944154167984	0.125
6463T	coad	brca	-2.07944154167984	0.125
6628T	coad	kric	-2.07944154167984	0.125
5796T	coad	luad	-2.07944154167984	0.125
A0XDT	coad	brca	-2.07944154167984	0.125
A282T	coad	luad	-2.07944154167984	0.125
6704T	coad	luad	-2.07944154167984	0.125
6703T	coad	brca	-2.07944154167984	0.125
6540T	coad	thca	-2.07944154167984	0.125
6196T	coad	hnsc	-2.07944154167984	0.125
3495T	coad	luad	-2.07944154167984	0.125
6922T	coad	luad	-2.07944154167984	0.125
6167T	coad	hnsc	-2.07944154167984	0.125
5659N	coad	kric	-2.07944154167984	0.125
6600N	coad	hnsc	-2.07944154167984	0.125
A54LT	coad	luad	-2.07944154167984	0.125
6530T	coad	brca	-2.07944154167984	0.125
6931T	coad	luad	-2.07944154167984	0.125
5656T	coad	hnsc	-2.07944154167984	0.125
3502T	coad	luad	-2.07944154167984	0.125
6806T	coad	luad	-2.07944154167984	0.125
