A0BAT	brca	lusc	-2.07944154167984	0.125
A153T	brca	luad	-2.07944154167984	0.125
A0H5N	brca	coad	-2.07944154167984	0.125
A1LSN	brca	lusc	-2.07944154167984	0.125
A1F0N	brca	lusc	-2.07944154167984	0.125
A0CET	brca	thca	-2.07944154167984	0.125
A0C0T	brca	prad	-2.07944154167984	0.125
A1R7N	brca	hnsc	-2.07944154167984	0.125
A0AYT	brca	brca	-2.07944154167984	0.125
A2C9T	brca	luad	-2.07944154167984	0.125
A1N4N	brca	prad	-2.07944154167984	0.125
A0B5N	brca	luad	-2.07944154167984	0.125
A0DHT	brca	kric	-2.07944154167984	0.125
A0B8T	brca	kric	-2.07944154167984	0.125
A0BQT	brca	lusc	-2.07944154167984	0.125
A13FT	brca	lusc	-2.07944154167984	0.125
A07ET	brca	prad	-2.07944154167984	0.125
A1FDT	brca	lusc	-2.07944154167984	0.125
A1FET	brca	kric	-2.07944154167984	0.125
A07PT	brca	thca	-2.07944154167984	0.125
A04LT	brca	luad	-2.07944154167984	0.125
A1LBN	brca	luad	-2.07944154167984	0.125
A1FNN	brca	prad	-2.07944154167984	0.125
A0DCT	brca	brca	-2.07944154167984	0.125
A0AUN	brca	lusc	-2.07944154167984	0.125
A06XT	brca	prad	-2.07944154167984	0.125
A1LST	brca	luad	-2.07944154167984	0.125
A07OT	brca	hnsc	-2.07944154167984	0.125
A03TT	brca	lusc	-2.07944154167984	0.125
A08GT	brca	prad	-2.07944154167984	0.125
A1IGT	brca	lusc	-2.07944154167984	0.125
A2FMT	brca	hnsc	-2.07944154167984	0.125
A0BZN	brca	kric	-2.07944154167984	0.125
A1EUT	brca	lusc	-2.07944154167984	0.125
A1N6T	brca	coad	-2.07944154167984	0.125
A0DVN	brca	lusc	-2.07944154167984	0.125
A0AUT	brca	lusc	-2.07944154167984	0.125
A0CHT	brca	kric	-2.07944154167984	0.125
A0E1T	brca	luad	-2.07944154167984	0.125
A04DT	brca	kric	-2.07944154167984	0.125
A1L7N	brca	luad	-2.07944154167984	0.125
A18VN	brca	lusc	-2.07944154167984	0.125
A07BT	brca	luad	-2.07944154167984	0.125
A18QN	brca	coad	-2.07944154167984	0.125
A1RHN	brca	luad	-2.07944154167984	0.125
A0BQN	brca	prad	-2.07944154167984	0.125
A04PT	brca	prad	-2.07944154167984	0.125
A04XT	brca	prad	-2.07944154167984	0.125
A1NGT	brca	brca	-2.07944154167984	0.125
A1EON	brca	lusc	-2.07944154167984	0.125
A1N5T	brca	lusc	-2.07944154167984	0.125
A081T	brca	lusc	-2.07944154167984	0.125
A2FFT	brca	lusc	-2.07944154167984	0.125
A0DBT	brca	prad	-2.07944154167984	0.125
A0E0T	brca	kric	-2.07944154167984	0.125
A0CHN	brca	lusc	-2.07944154167984	0.125
A0HKT	brca	lusc	-2.07944154167984	0.125
A1D0T	coad	luad	-2.07944154167984	0.125
6531T	coad	kric	-2.07944154167984	0.125
6678T	coad	lusc	-2.07944154167984	0.125
5820T	coad	luad	-2.07944154167984	0.125
6963T	coad	thca	-2.07944154167984	0.125
A50TT	coad	luad	-2.07944154167984	0.125
6808T	coad	luad	-2.07944154167984	0.125
2682T	coad	prad	-2.07944154167984	0.125
6805T	coad	luad	-2.07944154167984	0.125
6923T	coad	lusc	-2.07944154167984	0.125
5543T	coad	kric	-2.07944154167984	0.125
6298T	coad	hnsc	-2.07944154167984	0.125
6680T	coad	lusc	-2.07944154167984	0.125
6461T	coad	prad	-2.07944154167984	0.125
2684T	coad	prad	-2.07944154167984	0.125
6170T	coad	coad	-2.07944154167984	0.125
A1D9T	coad	prad	-2.07944154167984	0.125
6161T	coad	luad	-2.07944154167984	0.125
6704N	coad	luad	-2.07944154167984	0.125
6303T	coad	lusc	-2.07944154167984	0.125
6717T	coad	kric	-2.07944154167984	0.125
6782T	coad	luad	-2.07944154167984	0.125
4952T	coad	prad	-2.07944154167984	0.125
5255T	coad	lusc	-2.07944154167984	0.125
3662T	coad	kric	-2.07944154167984	0.125
6716T	coad	prad	-2.07944154167984	0.125
4615T	coad	prad	-2.07944154167984	0.125
6781T	coad	prad	-2.07944154167984	0.125
